,아파트명,면적,법정동주소,b_code,지번주소,도로명주소,latitude,longitude,세대수,임대세대수,최고층,최저층,용적률,건폐율,주차대수,건설사,난방,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,현관구조,재산세,재산세합계,지방교육세,재산세_도시지역분,종합부동산세,결정세액,농어촌특별세,가격,겨울관리비,여름관리비,최소_매매호가,최대_매매호가,최소_전세호가,최대_전세호가,최소_월세호가,최대_월세호가,최소_실거래가,최대_실거래가,초등학교_학군정보,초등학교_설립정보,초등학교_남학생수,초등학교_여학생수,학교명,학교코드,학교주소,학교유형,설립유형,설립일자,교육청,홈페이지,학생_통계_기준일,교사당_학생_수,교실당_학생_수,남학생_수,여학생_수,교직원_통계_기준일,남교사_수,여교사_수,1학년_교실_수,2학년_교실_수,3학년_교실_수,4학년_교실_수,5학년_교실_수,6학년_교실_수,1학년_학생_수,2학년_학생_수,3학년_학생_수,4학년_학생_수,5학년_학생_수,6학년 학생 수,특수_교실_수,특수_교실_학생_수,총_교실_수,총_학생_수,남성_교직원_수,여성_교직원_수,내담자_상담사_수,외부_상담사_수,방과후_교실_통계_기준일,방과후 프로그램 수,방과후_학생 _수,도서관_도서_수,학생_당_도서_수,급식_서비스_통계_기준일,급식_서비스_운영_방식,급식_서비스_학생당_가격,급식_서비스_지원_학생_수,급식_서비스_연간_지원_금액,학교_위도,학교_경도,행정동_코드,시도명,평균_교실_당_학생_수(시도),평균_교사_당_학생_수(시도),구군명,평균_교실_당_학생_수(구군),평균_교사_당_학생_수(구군),도보_이동_시간(분),남교사 수,방과후_학생_수
9,한주에코,101,서울시 동작구 상도1동,1159010300,311-1,서울시 동작구 상도로47나길 11,37.50059,126.95276,17,0,7,6,205,39,18,예림엔지니어링 주식회사,HT001,101.43,83.98,83,3,2,4,계단식,157500,425250,31500,236250,0,0,0,,,,,"6억 5,000",,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391.0,387.0,20230531,3.0,49.0,6.0,6.0,5.0,6.0,6.0,6.0,128.0,140.0,100.0,127.0,133.0,139.0,2.0,11.0,35.0,778.0,0.0,6.0,0.0,0.0,20230531,14.0,212.0,0.0,0.0,20230531,직영,3385.0,887.0,827046000.0,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,11.0,,
0,현진베스트빌,77㎡,서울시 동작구 상도1동,1159010300,501-3,서울시 동작구 강남초등길 23-3,37.505258,126.952831,19,0,6,4,231,48,20,홍익주택건설(주),HT001,77.62,67.85,87,3,2,1,계단식,92400,282240,18480,171360,0,0,0,,,,,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391.0,387.0,20230531,3.0,49.0,6.0,6.0,5.0,6.0,6.0,6.0,128.0,140.0,100.0,127.0,133.0,139.0,2.0,11.0,35.0,778.0,0.0,6.0,0.0,0.0,20230531,14.0,212.0,0.0,0.0,20230531,직영,3385.0,887.0,827046000.0,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,2.0,,
1,현진베스트빌,80㎡,서울시 동작구 상도1동,1159010300,501-3,서울시 동작구 강남초등길 23-3,37.505258,126.952831,19,0,6,4,231,48,20,홍익주택건설(주),HT001,80.19,70.1,87,3,2,1,계단식,98700,298620,19740,180180,0,0,0,,,,,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391.0,387.0,20230531,3.0,49.0,6.0,6.0,5.0,6.0,6.0,6.0,128.0,140.0,100.0,127.0,133.0,139.0,2.0,11.0,35.0,778.0,0.0,6.0,0.0,0.0,20230531,14.0,212.0,0.0,0.0,20230531,직영,3385.0,887.0,827046000.0,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,2.0,,
2,현진베스트빌,83B㎡,서울시 동작구 상도1동,1159010300,501-3,서울시 동작구 강남초등길 23-3,37.505258,126.952831,19,0,6,4,231,48,20,홍익주택건설(주),HT001,83.68,73.15,87,3,2,9,계단식,103650,311490,20730,187110,0,0,0,,,,,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391.0,387.0,20230531,3.0,49.0,6.0,6.0,5.0,6.0,6.0,6.0,128.0,140.0,100.0,127.0,133.0,139.0,2.0,11.0,35.0,778.0,0.0,6.0,0.0,0.0,20230531,14.0,212.0,0.0,0.0,20230531,직영,3385.0,887.0,827046000.0,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,2.0,,
3,현진베스트빌,83A㎡,서울시 동작구 상도1동,1159010300,501-3,서울시 동작구 강남초등길 23-3,37.505258,126.952831,19,0,6,4,231,48,20,홍익주택건설(주),HT001,83.57,73.05,87,3,2,1,계단식,103650,311490,20730,187110,0,0,0,,,,,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391.0,387.0,20230531,3.0,49.0,6.0,6.0,5.0,6.0,6.0,6.0,128.0,140.0,100.0,127.0,133.0,139.0,2.0,11.0,35.0,778.0,0.0,6.0,0.0,0.0,20230531,14.0,212.0,0.0,0.0,20230531,직영,3385.0,887.0,827046000.0,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,2.0,,
4,현진베스트빌,93㎡,서울시 동작구 상도1동,1159010300,501-3,서울시 동작구 강남초등길 23-3,37.505258,126.952831,19,0,6,4,231,48,20,홍익주택건설(주),HT001,93.81,82,87,3,2,3,계단식,109050,325530,21810,194670,0,0,0,,,,,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391.0,387.0,20230531,3.0,49.0,6.0,6.0,5.0,6.0,6.0,6.0,128.0,140.0,100.0,127.0,133.0,139.0,2.0,11.0,35.0,778.0,0.0,6.0,0.0,0.0,20230531,14.0,212.0,0.0,0.0,20230531,직영,3385.0,887.0,827046000.0,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,2.0,,
5,현진베스트빌,97㎡,서울시 동작구 상도1동,1159010300,501-3,서울시 동작구 강남초등길 23-3,37.505258,126.952831,19,0,6,4,231,48,20,홍익주택건설(주),HT001,97.12,84.9,87,3,2,1,계단식,106350,318510,21270,190890,0,0,0,,,,,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391.0,387.0,20230531,3.0,49.0,6.0,6.0,5.0,6.0,6.0,6.0,128.0,140.0,100.0,127.0,133.0,139.0,2.0,11.0,35.0,778.0,0.0,6.0,0.0,0.0,20230531,14.0,212.0,0.0,0.0,20230531,직영,3385.0,887.0,827046000.0,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,2.0,,
6,현진베스트빌,101㎡,서울시 동작구 상도1동,1159010300,501-3,서울시 동작구 강남초등길 23-3,37.505258,126.952831,19,0,6,4,231,48,20,홍익주택건설(주),HT001,101.65,88.86,87,3,2,1,계단식,108600,324360,21720,194040,0,0,0,,,,,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391.0,387.0,20230531,3.0,49.0,6.0,6.0,5.0,6.0,6.0,6.0,128.0,140.0,100.0,127.0,133.0,139.0,2.0,11.0,35.0,778.0,0.0,6.0,0.0,0.0,20230531,14.0,212.0,0.0,0.0,20230531,직영,3385.0,887.0,827046000.0,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,2.0,,
7,현진베스트빌,106㎡,서울시 동작구 상도1동,1159010300,501-3,서울시 동작구 강남초등길 23-3,37.505258,126.952831,19,0,6,4,231,48,20,홍익주택건설(주),HT001,106.78,93.34,87,3,2,1,계단식,112200,333720,22440,199080,0,0,0,,,,,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391.0,387.0,20230531,3.0,49.0,6.0,6.0,5.0,6.0,6.0,6.0,128.0,140.0,100.0,127.0,133.0,139.0,2.0,11.0,35.0,778.0,0.0,6.0,0.0,0.0,20230531,14.0,212.0,0.0,0.0,20230531,직영,3385.0,887.0,827046000.0,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,2.0,,
8,현진베스트빌,133,서울시 동작구 상도1동,1159010300,501-3,서울시 동작구 강남초등길 23-3,37.505258,126.952831,19,0,6,4,231,48,20,홍익주택건설(주),HT001,133.6,116.79,87,4,2,1,계단식,159300,428670,31860,237510,0,0,0,,,,,,,,,,,,,,,,서울강남초등학교,B100001576,서울특별시 동작구 상도1동 501번지,공립,병설,19451102,서울특별시교육청,http://gangnam.sen.es.kr,20230531,18.5,21.0,391.0,387.0,20230531,3.0,49.0,6.0,6.0,5.0,6.0,6.0,6.0,128.0,140.0,100.0,127.0,133.0,139.0,2.0,11.0,35.0,778.0,0.0,6.0,0.0,0.0,20230531,14.0,212.0,0.0,0.0,20230531,직영,3385.0,887.0,827046000.0,37.50609827,126.95278351,1159010300,서울시,19.8,17.4,동작구,20.0,18.3,2.0,,
